id,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40,ID41,ID42,ID43,ID44,ID45,ID46,ID47,ID48,ID49,ID50,ID51,ID52,ID53,ID54,ID55,ID56,ID57,ID58,ID59,ID60,ID61,ID62,ID63,ID64,ID65,ID66,ID67,ID68,ID69,ID70,ID71,ID72,ID73,ID74,ID75,ID76,ID77,ID78,ID79,ID80,ID81,ID82,ID83,ID84,ID85,ID86,ID87,ID88,ID89,ID90
P50,3.2265872,2.4345848,1.7526971,2.1006241,2.2545793,2.4305802,3.1656982,1.6396393,2.0061311,2.2564853,4.5304006,2.7477878,2.4578193,3.0986423,-0.3304675,2.1046288,2.9820392,2.334176,0.1232633,2.4945013,2.3943991,2.5282098,1.3049644,2.1985003,0.7701477,1.6174655,1.1912787,3.8624384,2.621393,3.2881215,1.7320655,2.6394466,2.7079482,2.4945072,2.9223857,2.6010677,2.7918594,2.3185638,2.1571277,2.1805749,2.1393175,3.2982864,3.5075914,2.4342062,0.7873195,2.7718028,2.3800703,1.3097039,1.9383073,2.7207665,2.070728,2.6450958,1.3217929,1.8564315,1.6639661,3.1888914,2.2878047,2.1452017,2.0371154,-0.3139019,2.2133412,1.053783,1.5864105,0.9312806,0.9618853,2.0763217,1.6717042,1.3914459,2.3061263,0.7948708,1.718294,1.4557226,1.724329,1.9378541,1.5409372,0.5946378,2.9464669,2.1892344,2.1604864,2.263325,2.2048675,1.9208257,2.428288,3.2327811,2.2628251,1.4682366,1.4381869,1.4930004,0.4451866,0.9585177
P51,3.0239782,2.30598356,1.76201063,2.06575123,2.28958306,2.29060873,3.4972795,1.71378241,2.06560436,2.25951756,4.30067791,2.7714847,2.49261863,2.95432057,0.16353892,2.24633761,3.16095252,2.58901886,0.5112981,2.69782357,2.36459477,2.81670907,1.46703382,2.48901181,0.99574067,1.65187359,1.2690436,2.68689243,2.96728938,3.39653369,1.83541771,2.60044502,2.82292111,2.55600681,3.03747526,2.6206319,2.980366,2.53446462,2.29530705,2.30188996,2.25921013,3.5160885,3.69044576,2.49069539,1.20785135,2.73737034,2.37336769,1.27178517,2.03651614,2.56180157,1.97665587,2.52945417,1.44674152,1.86857846,1.38398984,2.96387668,2.24998429,2.22814377,2.48140201,0.02187437,2.5185498,1.18437473,1.7764214,1.22656796,1.09750917,2.89368006,1.92966632,1.72689884,0.86642917,0.79507635,1.76127706,1.43904967,1.88977137,2.00395681,1.80147499,0.75167321,3.04960995,2.22308552,2.36058009,2.53646673,2.40008704,1.88570509,2.68036749,3.46557057,2.36823861,1.76307303,2.02650623,1.72135758,0.66356159,1.22724004
P52,3.11717103,2.44715365,1.59841926,2.10264418,2.13686166,1.80691402,3.18488974,1.5154404,2.06910297,2.23444127,4.52495097,2.76061978,2.37749371,2.76423183,0.44024238,2.01929895,2.88381394,2.12069613,-2.46430767,2.85051668,2.26082467,2.60567831,1.38863227,2.7412916,0.77421274,1.72298819,1.11961006,2.32951341,2.69141848,3.31802734,1.65274335,2.62033508,2.88521573,2.39194166,2.60322266,2.60300948,2.59245618,2.22824203,1.95183881,1.9572358,2.42885111,-1.36770592,0.12209084,-0.47707033,0.89041702,2.44477916,2.05154082,1.26706766,1.93282702,2.45920288,2.04923507,2.58005504,1.24572111,1.8194461,1.23202781,2.87426262,2.29910615,1.91654979,2.12615401,-0.05617023,2.28768382,1.06753069,1.72181657,-1.84632522,0.85078791,1.84356951,1.71877311,1.31635155,0.67952779,0.73430785,1.70979719,1.24341908,1.65704886,2.1320863,1.91075503,0.53938224,2.88137775,2.09245272,2.21515486,2.50354706,2.17392839,1.66222719,2.31782979,3.38222985,2.56238676,1.55640585,0.02915074,-0.6384477,-1.4524254,1.09810221
P53,3.59231673,1.92565121,1.15884448,2.09077299,2.17298488,2.56017729,3.8852945,1.70763023,1.83873187,2.06176189,3.76621725,2.47821608,1.65112853,2.18830126,0.19165299,2.54369043,1.80015719,2.04478579,-0.70896538,2.27038367,1.85607733,1.80037944,0.82972773,1.97663786,1.61805659,0.92921505,0.03493719,1.69278276,1.25124871,1.71009128,1.12561877,1.94502169,1.70873688,2.17912121,1.81610414,1.84893476,3.14222253,3.03895944,1.5917959,0.92658896,1.84136132,2.86666498,2.33539052,1.55397203,0.79958739,2.58059812,2.51384251,1.17653021,1.15968814,3.03353619,2.25844666,1.83727963,2.20909514,1.45628105,1.17802501,2.85995483,1.15056568,2.60449902,2.16606657,-1.04234606,2.38716727,-0.1839083,1.50078031,-0.24387304,-0.06544356,1.5694828,1.44011247,1.15047556,0.16924085,0.21876572,1.49496591,0.31094932,1.5233521,2.00683034,0.54721799,0.15834958,2.2148701,1.80118518,3.56396185,2.16933903,1.53609312,2.11377025,4.68163927,3.57307055,2.27801059,0.39773674,2.95902571,0.99498649,-0.39640599,0.7156893
P54,2.712767862,1.817260532,1.002327272,1.30132542,2.25773166,1.578745385,2.843403946,1.428484924,1.234946738,1.525969966,3.117274777,1.683525282,1.496428545,1.674093671,-0.896177813,1.346216007,1.412370005,1.346615966,-1.113355702,1.35097175,0.880963042,1.171332347,0.004162122,1.435642131,0.758341987,0.333018012,-0.174933971,0.746913185,0.886516863,0.991867729,0.587679999,1.093284702,1.488045989,1.691447927,1.695455064,1.518327923,2.57471992,2.081966846,0.754541768,0.638638308,0.920062646,2.054203971,2.459969594,1.457025124,0.249207529,2.06638889,2.232608185,1.023223162,0.898861795,2.320490504,1.215153126,1.570468492,1.544465875,1.317011879,0.775234323,2.495479584,1.011952935,2.181211431,1.384107013,-1.038970723,1.353358289,-0.632341675,0.578799905,-0.538674531,-0.298703408,0.934278878,0.914961442,0.540608171,-0.803815701,-0.8218428,0.586680365,0.068441927,1.189070783,0.583728408,0.181026853,0.176642894,1.941021602,0.872365559,1.646377893,1.76364081,1.861037139,0.571357691,2.470849233,3.207284133,1.597192224,0.100036906,0.696133413,0.67127199,-0.50392723,0.433133843
P55,2.18935205,2.1116943,1.26578847,1.10414654,2.23670291,1.85379733,2.91542552,1.62143599,1.37239963,1.66818459,2.94897915,1.52489346,1.32270731,1.71135313,-0.90608088,0.72504156,1.40413543,1.65625462,-0.97773651,1.53341656,0.65604053,1.36907966,0.01886145,1.68068119,1.0023954,0.51492815,0.02436559,0.70866085,0.96394903,1.00577014,0.91944087,1.13052287,1.99456821,1.56026551,1.81361817,1.71592267,2.45825216,1.54540011,1.23627876,0.86865445,1.18123669,1.87599888,2.58213904,2.01943223,0.6425657,2.0445442,2.80891769,1.13464218,1.02369392,1.99589895,1.40002298,1.71608271,1.59333306,1.62144057,0.91441824,2.21371402,1.17789903,2.42502699,1.83438742,-0.7577941,1.1483722,-0.50452119,0.72096383,-0.07475913,-0.15365017,1.22984289,0.99790501,0.85073958,-0.81819858,-0.4816995,0.74243895,0.15309871,1.24156335,0.43342505,0.15486628,0.52520536,1.87608215,1.25711804,1.58076741,2.00190743,2.28417675,0.79072716,2.19148428,3.44987416,1.42596189,0.27903809,0.92218002,1.21890313,-0.25315041,0.62876015
P56,2.001804471,2.049382811,1.325158393,1.858068089,2.967770553,1.697476705,3.104266109,2.160333525,1.161126535,1.897721924,2.729420085,1.257446434,0.965160265,1.755309856,-1.020105694,0.592750309,1.356301095,1.923639653,-1.512183155,1.259096671,1.054285027,2.30142536,-0.184115115,1.201253801,1.251817867,0.483849489,0.070062185,0.540507886,1.138373627,0.953731886,1.090021419,0.869186434,1.991792047,1.486802962,1.806987113,1.849075,2.619673328,1.011011696,1.333348145,1.482975237,1.096717762,1.487969202,2.062892707,1.566001794,0.254227797,1.743087875,2.958679093,1.058662788,0.886145042,1.445426245,1.403563567,1.487289642,2.463012125,1.469112332,0.909731144,2.232803783,0.912829045,2.267970195,1.737894733,-0.947216728,0.943239349,-0.670297197,0.7799549,-0.605271821,-0.39252332,1.016585398,1.721395364,1.177811393,-0.40097606,-0.181818729,1.112054611,-0.013257112,1.776787645,0.470127705,0.473494954,0.704334946,2.530176129,1.351270381,2.044090367,2.215673107,2.177642542,0.597287426,2.405803293,3.552799557,1.200053121,0.384822632,0.713490028,0.641636876,-0.002450172,0.505138818
P57,2.192614443,2.184209193,1.306628218,0.752021081,2.846496577,1.692903556,3.092634402,2.097421233,1.252803656,1.800052618,2.769370642,1.293715513,1.088687303,1.67858613,-0.885631012,0.571928248,1.364840154,1.908295226,-1.373749943,1.29307033,0.273595519,2.194354846,-0.190473511,1.223463529,1.391752794,0.497578025,0.00663099,0.479436924,1.161420955,1.065031797,1.11192317,0.751772081,2.085489293,1.442972941,1.789023715,1.800388275,2.532883005,0.948903855,1.193291486,1.462316544,1.078859788,1.445049122,2.004286093,1.749457636,0.325400731,2.05146286,2.949100052,1.114841853,0.915848719,1.355947408,1.394581048,1.511735773,2.499534026,1.512315005,0.914367337,2.388113345,0.817158269,1.99703722,0.919753883,-0.867682637,0.946135352,-0.686696641,0.853998049,-0.366950636,-0.39385201,1.08936982,1.676596966,1.294290745,-0.518825889,-0.248550522,1.103815561,-0.006801923,1.831310877,0.566893783,0.304749913,0.694818386,2.457030185,1.485444478,1.934875885,2.205329813,2.09771547,0.655465024,2.335901544,3.586963978,1.224180721,0.263353856,0.802514505,0.763851812,-0.286027722,0.594000997
P58,2.21421555,2.22292581,1.38960771,0.80435174,3.21213418,1.96340701,3.19306392,2.27656099,1.29366134,1.9617738,2.66646929,1.17428848,1.08530202,1.47188045,-0.66805701,0.4201734,1.32825877,2.08351317,-1.46901724,1.29629792,0.55839412,2.3767693,-0.12922946,1.08174368,1.59310405,0.70851402,0.24957937,0.76448382,1.44563688,1.0303997,1.35462836,0.7818103,2.26781449,1.51428405,1.88787361,1.72382748,2.73158828,0.94922411,1.37796099,1.75342109,1.27364768,1.30703493,1.56876985,1.82627497,0.29460545,1.85139689,3.23745587,1.20422863,1.00118443,1.36617889,1.29333291,1.45738483,2.6640171,1.55040319,0.90463036,2.34114343,0.70948628,2.08147884,0.99006185,-0.60948252,0.92906541,-0.39420059,0.92591029,-0.24724852,-0.35191033,1.02774292,2.09718861,1.47580144,-0.30641654,-0.06519141,1.32949413,0.05183778,2.11804714,0.6778466,0.49201937,0.95355661,2.51246571,1.62575103,2.2780199,2.40371356,2.36640437,0.61584275,2.56593201,3.50429826,1.03613437,0.35186216,0.90714861,0.47249741,-0.14928145,0.58434019
P59,2.55256174,2.45926447,1.737911,1.32765687,4.06445271,2.44250167,3.73640972,2.549948,1.61244049,2.2679574,3.11452351,1.91228817,1.71382872,2.17980249,0.44500185,1.16425788,1.63576059,2.33055134,-0.08470232,1.70756288,1.1613322,2.47477621,0.41959535,1.44401492,1.32715086,1.10490157,0.61802408,1.3465345,2.21342407,1.83359646,1.39088742,1.42460934,2.9336824,1.93454634,2.46621282,2.12793969,2.9859313,1.49839999,2.124019,2.45162104,1.9230644,2.26512331,2.4341747,2.48113415,1.15759315,2.31797733,3.02058193,1.47318393,1.4203593,1.79086005,1.82303082,2.22137107,3.20944301,1.75912653,1.12171935,2.55432972,1.16411943,2.12621776,1.34935739,0.3842099,1.43588824,0.31753227,1.37921542,1.5718756,0.26097366,1.5077873,2.59970314,1.38982696,0.07447155,0.32785861,1.85367356,0.60714391,1.93069474,1.20858916,1.13691862,0.91895325,3.45866316,2.13549094,2.73779209,2.4851296,2.41974047,1.33259579,2.8699894,4.34929569,1.79874141,1.26562057,1.84558134,1.62515405,0.70441875,1.30054877
P60,3.5626575,2.4880254,2.0128394,2.5909693,2.7229127,2.3698105,3.9886717,2.0047016,2.5834358,2.8568437,4.9295172,2.6352808,2.5810227,3.2276769,0.742796,2.5226334,2.9657334,2.9908916,1.2454004,2.4387667,2.5085045,3.9678792,2.1285551,2.84151,1.5726805,2.3568864,2.0965336,3.7428368,3.451383,4.6530437,2.3628909,3.5343271,3.8690543,3.7825111,4.0076439,3.6605666,3.771626,3.3308868,3.1197122,3.3436127,3.4320942,2.9003883,3.6659275,2.3924865,1.1130158,2.78778,2.495346,1.660199,2.1969074,3.2044082,2.6873158,3.2612964,1.7510027,2.5542017,1.8212185,3.1050127,2.4993434,2.3021073,2.3579816,0.6966733,2.6082719,1.5668363,1.9681311,1.999711,1.1116478,2.8228475,2.5726938,2.1771597,1.2532651,1.6045947,2.0776522,2.0776926,2.5827943,2.9281762,2.4441502,1.4662064,4.0120952,3.1477408,3.4461612,3.2057942,3.3391683,2.6808311,3.5067565,3.8627278,3.4036928,2.6906303,2.6195529,1.6620405,0.3116368,1.3772917
P61,3.7673906,2.3940374,1.8266627,2.2860631,2.3806095,2.2383878,3.6809212,1.664915,2.1781276,2.423854,4.6813653,2.5815797,2.7883938,3.2285316,-0.1519921,2.1656043,2.6371253,2.6125412,0.6794269,2.6309111,2.4753199,2.7732109,1.5685536,2.2987391,1.1242564,1.9578289,1.7150663,3.1970258,2.9141212,3.8650395,1.9803397,3.2541199,3.4848807,3.3249633,3.2021735,2.8867569,3.0009098,2.7450833,2.7113977,2.9826286,3.1667612,2.2869477,2.64932,1.5208722,0.293312,2.7044443,2.3055289,1.4660683,2.0831962,3.2433252,2.4307096,2.8381032,1.5224194,2.0613296,1.4344594,2.8520575,2.4297475,2.2542362,1.8873621,-0.1973468,2.1110443,1.1307938,1.6388971,1.530586,1.3024668,2.0348488,1.6497473,1.6526044,0.7543702,0.9974895,2.0954763,1.5168861,2.0234608,2.3043344,1.9486288,1.0389688,3.5152421,2.8142255,2.7331515,2.4931627,2.5246758,2.0385384,3.0141183,3.6855184,3.2938854,2.2594518,2.0602205,1.0642891,-0.433397,0.714784
P62,3.1209174,2.0827937,1.5711971,2.3185327,2.3849753,2.1634191,3.4187298,1.6062957,2.1091855,2.2965268,4.7355344,2.4416086,2.5986201,3.4165353,0.5191693,2.6442202,3.0665286,2.847103,1.1949531,2.7311141,2.3849504,3.1224202,1.9849016,2.7110725,1.3754401,2.0129801,1.6831979,3.5178342,3.5334695,3.9927511,2.4506519,3.2908551,3.7868457,3.2822466,3.655388,3.2360136,3.3191333,3.1683454,2.6927939,2.8607022,2.9373691,2.894922,3.9883324,2.4479931,1.1611,2.2539036,2.125169,1.3696456,2.0196453,3.1691803,2.3501742,2.9141505,1.2577325,2.0531274,1.2816404,2.8288508,2.3388841,2.5099324,2.814187,0.6001002,2.5756412,1.4544182,2.1014365,1.8102552,1.3367853,2.5754765,2.2186722,1.9489137,1.2956808,1.2902812,1.7826817,2.0143207,2.6063639,2.8265118,2.4687371,1.419723,3.5921753,2.9625419,3.3226423,3.0274385,2.7512743,2.3077789,3.3831682,3.8563019,3.1312915,2.2271637,2.6494697,1.8714806,0.4366248,1.4762018
P63,2.220850422,1.103449685,0.585693157,0.949069978,1.326715525,1.076852094,2.380772906,1.14275345,0.998610567,1.130870076,3.382014462,1.255006134,1.136686458,1.842616769,-1.382585703,0.909928651,1.855714149,1.307996667,-1.38638699,1.214078105,0.70911544,0.989564144,0.073303717,1.425451338,-0.054959262,0.505950521,-0.125236874,1.610471804,1.249005884,1.291390117,0.657317262,1.683173646,1.638009236,1.66658068,2.083917083,1.81943597,1.88307687,1.295040836,1.222631896,0.982954126,1.129587159,2.069952224,1.808485658,0.791655309,-0.073780452,1.579913181,1.42191094,0.705461043,0.582301051,2.197987532,0.794368742,1.391336294,0.873211182,0.872484881,0.438609929,1.773428067,0.948231195,1.289511344,1.03771771,-1.430162386,0.752190747,-0.337516438,0.53350671,-0.235517811,-0.140678136,0.658278032,0.675516562,0.25575894,-0.504664153,-0.610960653,0.428771895,0.295818304,0.807795809,0.551009104,0.443045246,-0.009697954,2.117548807,1.318603934,1.687175923,1.654099115,1.278014726,0.521448459,1.529086793,2.687104741,1.933441169,0.52008289,0.409696262,0.316653302,-1.072939453,0.293156778
P64,2.56900292,2.39917136,1.55646905,1.19195583,2.43582707,2.27915401,3.26827242,1.91471773,1.56650886,1.97288253,3.37696655,1.70568382,1.81790308,1.88540174,-0.62982425,0.91013725,1.73256567,2.19823525,-0.69925685,1.56754487,0.91096416,2.00061179,0.33029786,1.80037132,1.61240268,0.83584602,0.12899569,2.10206818,1.16851634,1.34765469,1.42253286,1.1739313,2.1594765,2.03041954,2.01828861,1.89076427,2.69066415,1.10084973,1.72511099,1.26535057,1.82033411,2.10674251,2.33895504,1.89315836,0.64416983,2.18495376,3.08850322,1.45585956,1.33288588,2.1130482,2.33763218,1.85224755,1.93593073,1.96107613,1.00810264,2.46680898,1.06982702,2.45268826,1.64159941,-0.63426162,1.11390113,-0.48595709,1.2354139,0.5853423,-0.29027209,2.3050438,1.30624306,1.52858529,-0.20521628,0.49665829,1.14462491,0.41052565,2.02972741,2.21428337,0.29018163,0.65593566,2.02574979,2.19848002,3.57421014,2.29148539,1.97030175,0.48067571,2.35252078,3.75024669,1.51935102,0.57625106,3.53971846,0.88374546,0.00979905,0.9085155
P65,2.8816283,1.9936938,1.5473001,1.5362629,1.9915066,1.9126948,2.9621677,1.7692232,1.4404225,1.9359033,3.8730696,1.8812997,1.9929737,2.350238,-0.7742069,1.8146437,2.3415722,2.3767047,-0.5432445,1.8094493,1.5169647,2.3655543,0.8661097,1.8188451,1.548722,1.492853,0.8556052,1.9665801,1.7703764,2.1561731,1.3725919,1.7966276,2.5439403,2.0369765,2.2085453,1.9374604,2.7256538,2.0650951,2.0743654,2.0526887,2.105395,2.1816535,1.9112057,1.5178825,0.2967784,2.2505301,2.0902471,1.3953527,1.3937161,2.5130715,1.5681223,2.0843078,1.5271836,1.9064463,0.968554,2.5033197,1.6702863,2.0197587,2.09176,-0.9085862,1.7110104,-0.1252104,1.1827051,1.2990631,-0.1017313,2.356406,1.9498832,1.519208,0.4407888,0.2734554,1.3455854,0.7990727,1.9406642,1.4129123,1.1699044,0.2215512,2.3688864,2.1010712,2.2831394,1.9215452,2.0909867,1.2801844,2.5465874,3.9487119,2.2292485,1.8583175,1.1393283,0.811071,-0.2463329,0.6870335
P66,2.52889927,2.01434444,1.30901455,1.62376749,2.48923929,2.89427314,3.62157709,1.7649941,1.75399225,2.16736816,4.26440078,2.20331014,2.26155309,2.41816641,-0.20432197,1.67808261,2.50123696,2.36112617,0.06048897,2.35291772,2.0542277,2.41107729,1.73947151,1.93487213,1.485464,1.52356633,1.19789317,2.96180497,2.07014893,2.52362706,2.46197124,1.8769226,2.53603667,2.45001616,2.44276238,2.18658086,2.99189632,2.55478472,2.35175201,2.17801219,2.34999964,2.47406445,2.28375198,1.66668925,0.38009877,2.11229047,1.98031861,1.35810022,1.41848946,2.82943399,2.56299064,2.5817704,1.45739327,1.91404427,1.12860092,2.57604976,1.73852491,2.3209664,2.1533759,-0.52070038,1.7741171,0.45408134,1.50973504,1.76848633,0.76443064,3.20347901,2.25667132,2.23989462,0.6987471,0.85364351,1.40643976,1.09057861,2.08070521,3.00787421,1.97920101,0.54191731,2.66160314,2.3349842,3.83585814,2.20860544,2.2753043,1.43676294,2.86278514,4.04732894,2.13779336,1.77035727,2.4833945,0.93129749,-0.11650247,0.84314743
P67,1.97041197,1.95640696,1.15766732,1.09877,1.90506691,1.66360401,2.86971236,1.45410457,1.06256654,1.40966685,3.02612577,1.61392936,1.29745219,1.82546865,-0.97486069,0.63096914,1.70126353,1.46732579,-1.01398931,1.42853605,0.6796793,1.14604929,-0.010081,1.60507211,0.66573064,0.51366137,-0.06394128,1.17652125,1.02747029,1.2074125,0.700646,1.12776218,1.82690169,1.62176033,1.84724831,1.73133575,1.8310642,1.01970314,0.92002127,0.93182228,1.17203341,1.42327441,2.64265168,1.86477369,0.47562396,1.92522203,2.38816927,1.01845435,0.87769019,1.75895853,1.41322372,1.66284976,1.42982699,1.51788807,0.55582504,1.96725726,1.16623663,1.96250354,1.48352979,-0.96582921,0.86219044,-0.59769571,0.68716379,-0.18066131,-0.23643001,1.51237665,1.02763942,1.00455413,-0.6566848,-0.75750606,0.35891777,0.04966484,1.10109242,0.54857675,0.35795811,-0.11140133,1.81699339,1.47122419,1.56985797,1.87449763,1.44929516,0.33447295,1.7490158,3.2020356,1.50153008,0.3590692,0.7178489,1.02902865,-0.25348877,0.7164226
P68,1.922823957,1.747008758,1.03703883,0.895419356,1.909024219,1.629325336,2.898848553,1.628735104,1.056807035,1.680267387,2.966977879,1.531283317,1.447191293,1.69067364,-1.098285195,0.707980105,1.499339236,1.458239754,-1.218218845,1.105453171,0.485755008,1.120155532,-0.329574844,1.304331112,0.599348487,0.249182435,-0.384510172,0.871587795,0.677066292,0.779769751,0.588084634,0.799574849,1.415163245,1.372599721,1.578838223,1.625641802,1.553984906,0.683079188,0.749850555,0.684463689,0.806362616,2.176480214,2.412846906,1.520280271,0.275769436,1.668986703,2.38900899,0.949108238,0.782122334,1.87188976,1.348480252,1.588558892,1.422557898,1.393991528,0.704627584,2.084981774,0.910545679,2.014153234,0.994013543,-1.076926806,0.820180552,-0.729496682,0.538753947,-0.546733161,-0.567873916,1.024961378,0.790461056,0.776923971,-0.314170696,-0.80118881,0.142827538,-0.266755719,1.002588419,0.521191913,-0.097610283,-0.130549736,1.598059886,1.307387482,1.552776534,1.654220094,1.264245983,-0.004923066,1.493001157,2.830450229,0.894721795,-0.202771298,1.256943825,0.566623069,-0.212313457,0.48144096
P69,1.99601662,1.8726773,1.04101036,0.92448417,1.88073791,1.49780992,2.81316168,1.48613612,1.05541079,1.51124459,2.90454997,1.21514878,1.59142741,1.64287508,-0.91671913,0.47415084,1.6176934,1.4121082,-1.11438486,1.04415986,0.63042075,1.06920031,-0.24424013,1.43470419,0.66590619,0.39673983,-0.14715673,1.03177609,1.0342935,1.14001003,0.70246791,1.24078244,1.68510044,1.47660126,1.98116783,1.82527839,2.33464724,1.34158008,0.97273147,0.90514419,1.0414029,2.19748443,2.85814581,1.82121845,0.35175999,1.74642911,2.2221543,0.85824977,0.86786009,1.90740143,1.13712357,1.60735863,1.36561519,1.35090119,0.61077939,2.07205035,0.96969608,1.87070959,0.881684,-0.91227729,0.852289,-0.61884386,0.52714526,-0.55574961,-0.52204216,0.95793013,0.98894608,0.63794468,-0.77799194,-0.75168353,0.62841397,-0.1036411,1.143228,0.29185197,0.16409109,0.11142407,1.83644935,1.21109156,1.74460374,1.82401869,1.70693904,0.60186268,1.87467354,3.19169169,1.28614091,-0.07318194,0.68719752,0.98246452,-0.20450409,0.50984511
P70,2.28185813,2.40563952,1.78396737,0.92155684,3.44336748,2.11982994,3.52492683,2.47040053,1.54904182,2.14126061,2.8323815,0.88583199,1.38405411,1.99349221,-0.51093011,0.77044171,1.37152112,2.64104104,-1.3639847,1.60849536,0.68334451,2.78620303,-0.05814696,0.98604801,1.8712383,0.87575175,0.29816216,0.82554194,1.37328332,1.11466735,1.43880742,0.77225319,2.12619509,1.94715647,1.91064599,1.86338628,2.94593112,0.89111279,1.50550445,1.53319188,1.22428046,1.08249193,1.78822735,1.95465614,0.41603252,2.13595842,3.44242842,1.38256696,1.12639448,1.48081614,1.50965709,2.00134173,3.30044728,1.83360474,1.15421334,2.59785117,1.1416041,2.44352121,0.96285026,-0.42942104,1.35302754,-0.41042252,1.04412893,-0.32229904,-0.13615795,0.85929111,2.29744423,1.89074371,-0.11841561,0.24295717,1.53976915,-0.04040898,2.30063004,0.65254807,0.23729469,1.10592226,2.43934773,1.52917003,2.25544779,2.56163741,2.34420549,0.40765925,2.66239632,3.60687413,0.92611915,0.14279639,0.92104626,0.88871165,-0.23903123,0.78490012
P71,2.7220277,2.43715783,0.96221571,0.72563941,2.8236989,1.28468553,3.07291274,2.04559883,1.10383541,1.71787585,2.65088977,0.68412853,1.6191567,1.48069902,-0.87561511,0.58711678,1.42493488,1.76883802,-1.42544946,1.08805737,0.49415799,2.22488796,-0.27837628,1.34447106,0.89781897,0.42589223,0.02503185,0.38995692,1.08282941,0.9749237,0.76732434,0.67808022,1.67004401,1.22591762,1.69808891,1.7856124,2.35346892,0.80240536,1.36143391,1.44817155,0.86566216,1.7670321,1.56998303,1.56773453,0.26408165,2.4403897,3.19636016,0.81560134,0.65259201,1.55848357,0.95739478,1.30669448,2.32669229,1.22588184,0.47531437,2.05305697,0.63073087,1.78063716,0.78211215,-0.81610533,0.97851028,-0.65541633,0.75807246,-0.55182025,-0.29094008,0.98772854,1.77019159,1.06277274,-0.31797317,-0.38809044,0.93506194,-0.07130258,1.37270912,0.47976926,0.2124755,0.32960193,2.68376491,1.19285318,1.9153886,1.86268362,1.58267697,0.28918288,2.02071075,3.59052636,1.27658978,0.10522673,0.72195874,0.55090894,0.04245286,0.5755558
P72,2.021619684,2.087698275,1.241849745,0.809270717,2.200831002,1.743311391,3.145918191,2.193947544,1.297593564,3.066592889,2.428376796,1.869095243,1.225897207,1.604421447,-0.581300147,0.57819518,1.63104892,1.948261517,-1.225552982,1.30361535,0.695894556,2.290591445,-0.171686875,1.395222873,1.301182044,0.486730593,0.019437376,0.428968847,1.108320584,1.036078201,1.114920555,1.207409804,2.002051185,1.417347182,1.638483819,2.56003316,2.523816414,0.801279884,1.058017674,1.432358846,1.094629649,1.623262953,1.756305078,1.936600283,1.097632263,1.882692434,2.794061459,1.073978304,0.898387983,1.849824764,1.218007866,1.531044553,2.604730728,1.487963859,0.784682436,2.254706983,0.844368385,2.092224313,0.843450389,-0.360647588,1.609253796,-0.589875114,1.331172744,-0.26945187,-0.429061404,0.823111461,1.523689126,1.330720082,-0.337965268,-0.351575589,0.871155716,-0.001675024,1.72614363,0.545146035,0.331519139,0.672435406,2.340139786,1.315749224,1.87715054,2.252865138,1.903785714,0.473727812,2.413551593,3.886770243,1.03815649,0.208079475,1.031279447,0.573842682,0.211874916,0.785713532
P73,2.35700351,2.48227017,1.76694558,0.89225212,3.37710517,2.0712753,3.39890074,2.41521812,1.55009613,2.26407542,2.71107784,1.39452338,1.43214302,2.07812972,-0.38642036,0.64377421,1.55087253,2.6224913,-1.2596906,1.74497671,0.8304344,2.93593013,0.02719318,1.09210432,1.97874354,0.85379088,0.2581433,0.93547242,1.43982221,1.29530198,1.65864011,0.80723837,2.31351569,1.63186219,1.95207832,1.76866279,3.1141556,0.77788979,1.52651733,1.64057514,1.32638901,1.2161868,1.95293171,2.26982442,0.45838216,2.27643506,3.41887104,1.45312538,1.11516171,1.60092048,1.44189418,1.98001918,3.05392356,1.89826384,1.28569702,2.52313562,0.92942982,2.46341114,1.09582819,-0.01079442,1.286475,-0.28154931,1.17428454,-0.05607425,-0.05620739,1.10588416,2.28003737,1.9841905,-0.07322028,0.23801348,1.48635244,0.10484422,2.43456895,0.8812622,0.43576751,1.31763104,2.40944524,1.62527111,2.36920972,2.77599165,2.48076296,0.64011727,2.81533527,3.44238877,1.07153496,0.29417912,1.24119598,0.5782536,0.15778164,1.15606902
